document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median
show_72EZYVXVAzjJH9UGgeQ2hH/7yt1H6YOIX6jDhNlfT4UnX.txt/000002036,550.0,6529.0,8.423954663807628,210.0,282.0,74.46808510638297,1.0,11.0,2.619047619047619,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7fSZo9rEx2tc4RsYMndtG0.txt/000002037,371.0,4923.0,7.536055250863295,143.0,207.0,69.08212560386474,1.0,22.0,2.5944055944055946,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6MOuosYDKyI5udSZzG6RtV.txt/000002038,416.0,5203.0,7.995387276571209,185.0,270.0,68.51851851851852,1.0,13.0,2.2486486486486488,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4AGAzizJSXT3pErZVuF3i8.txt/000002039,511.0,7342.0,6.9599564151457365,224.0,317.0,70.66246056782335,1.0,9.0,2.28125,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6utqTH5loi0FoOvLq3KIkM.txt/000002040,517.0,6668.0,7.753449310137972,222.0,331.0,67.06948640483384,1.0,12.0,2.328828828828829,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7kCq0C2YwhJPi0nPhvQtnH.txt/000002041,335.0,5242.0,6.390690576115986,190.0,331.0,57.40181268882175,1.0,7.0,1.763157894736842,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/0MawDPnFfd3OFHtRZdjy61.txt/000002042,398.0,5131.0,7.75677255895537,177.0,283.0,62.54416961130742,1.0,8.0,2.248587570621469,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3vWWmGrWkgmuYEh6EY0IAz.txt/000002043,293.0,4545.0,6.446644664466446,137.0,200.0,68.5,1.0,8.0,2.1386861313868613,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5t6DNg0ZBcajRICRfrqv7Y.txt/000002044,495.0,6105.0,8.108108108108109,212.0,312.0,67.94871794871794,1.0,14.0,2.3349056603773586,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7dpwPu3XMK1ZF0d61A8don.txt/000002045,353.0,5007.0,7.050129818254444,168.0,249.0,67.46987951807229,1.0,7.0,2.1011904761904763,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5TmuvYRWVitDYV54xFXmzW.txt/000002046,429.0,6151.0,6.974475695008942,208.0,306.0,67.97385620915033,1.0,7.0,2.0625,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2chT498gCiAbjiMs1DalTZ.txt/000002047,408.0,6061.0,6.731562448440851,204.0,288.0,70.83333333333333,1.0,8.0,2.0,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2rI2MKqZ4FHeydt9O6IDQ2.txt/000002048,291.0,4432.0,6.565884476534296,143.0,248.0,57.66129032258065,1.0,9.0,2.034965034965035,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7hCoFvtIYpaHGdK3mYk50x.txt/000002049,566.0,6797.0,8.32720317787259,228.0,305.0,74.75409836065573,1.0,12.0,2.482456140350877,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/35KPFsEfTygi0euXPEJ2Av.txt/000002050,9.0,191.0,4.712041884816754,6.0,9.0,66.66666666666667,1.0,3.0,1.5,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/7i0d7bQvVbbgUwBC2t0eQT.txt/000002051,277.0,3792.0,7.3048523206751055,141.0,202.0,69.8019801980198,1.0,10.0,1.9645390070921986,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/4Mc1W1ODPqdLqNujnh6CzW.txt/000002052,378.0,5604.0,6.745182012847966,202.0,311.0,64.95176848874598,1.0,13.0,1.8712871287128714,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/2ZpKQNVD2lvWOPE61dhg8U.txt/000002053,401.0,5814.0,6.897144822841417,191.0,301.0,63.45514950166113,1.0,9.0,2.099476439790576,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4FlbHTlea2yDmr9VEsxh24.txt/000002054,451.0,6656.0,6.775841346153846,191.0,268.0,71.26865671641791,1.0,9.0,2.3612565445026177,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6dT493bdlQtJ106befxzHc.txt/000002055,331.0,4843.0,6.834606648771422,186.0,302.0,61.58940397350993,1.0,8.0,1.7795698924731183,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/5P1jX0jbCxF0pWHleFmlOn.txt/000002056,269.0,3824.0,7.0345188284518825,114.0,179.0,63.687150837988824,1.0,8.0,2.3596491228070176,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6FEOWqKinPKtwKDLRGxXOi.txt/000002057,401.0,5877.0,6.823209120299473,195.0,313.0,62.30031948881789,1.0,8.0,2.056410256410256,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6PF2g7w00B31LuEU2cEhk8.txt/000002058,502.0,6842.0,7.3370359543992985,210.0,321.0,65.42056074766356,1.0,9.0,2.3904761904761904,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7HUijuX2fSftEkDKrGi749.txt/000002059,369.0,6119.0,6.030397123713025,173.0,276.0,62.68115942028985,1.0,12.0,2.132947976878613,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4fxhut6Wv8HzBrFJZ68S5o.txt/000002060,561.0,7425.0,7.555555555555555,248.0,345.0,71.8840579710145,1.0,8.0,2.2620967741935485,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1nh4PC4QfJz2gfNbUX3axk.txt/000002061,372.0,5087.0,7.312758010615294,160.0,215.0,74.4186046511628,1.0,9.0,2.325,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2sa5Y1F2YW3BZN4hFjXYAl.txt/000002062,395.0,4962.0,7.960499798468359,169.0,243.0,69.54732510288066,1.0,9.0,2.337278106508876,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1UaI0TZLRT5oH2arXORsaH.txt/000002063,366.0,4662.0,7.850707850707851,125.0,172.0,72.67441860465117,1.0,10.0,2.928,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3ewdDAzMHM0IaY7GAkwvyy.txt/000002064,347.0,5222.0,6.6449636154729985,175.0,335.0,52.23880597014925,1.0,16.0,1.9828571428571429,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/1bMCqQdpWxUBhQmNHUoFbi.txt/000002065,432.0,5451.0,7.925151348376445,182.0,250.0,72.8,1.0,9.0,2.3736263736263736,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/32YniE1YJkQq2wVTDhsCtp.txt/000002066,363.0,5297.0,6.8529356239380785,180.0,267.0,67.41573033707866,1.0,8.0,2.0166666666666666,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1rnkWPTpoxpNZGm82UYyBQ.txt/000002067,553.0,7251.0,7.626534271135016,248.0,355.0,69.85915492957747,1.0,10.0,2.2298387096774195,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1oaJqwc6yFRjwByf8vxO00.txt/000002068,341.0,4633.0,7.36024174401036,152.0,241.0,63.07053941908714,1.0,8.0,2.2434210526315788,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6KVrMe3Ww3WdknktYXZYlZ.txt/000002069,288.0,4124.0,6.9835111542192045,131.0,211.0,62.08530805687204,1.0,9.0,2.198473282442748,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6unWcOS7y4OuYj09PQKoTX.txt/000002070,352.0,5545.0,6.348061316501353,173.0,307.0,56.351791530944624,1.0,8.0,2.0346820809248554,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5zKGx2JMNRJUJjxGUi2Ngu.txt/000002071,406.0,6503.0,6.243272335844995,207.0,369.0,56.09756097560975,1.0,8.0,1.961352657004831,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6m9ZJnl7BryNueDNbj06c1.txt/000002072,285.0,4057.0,7.024895242790239,131.0,187.0,70.05347593582887,1.0,9.0,2.1755725190839694,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2oHldqIiQKKZbrFb2b0YDN.txt/000002073,477.0,5904.0,8.079268292682928,188.0,253.0,74.30830039525692,1.0,9.0,2.5372340425531914,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5Bm0crZqQYL1Q2BDcbNEWk.txt/000002074,336.0,4964.0,6.768734891216761,147.0,256.0,57.421875,1.0,9.0,2.2857142857142856,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2eG0NUOnSRdOMjCh4jLzO8.txt/000002075,375.0,4892.0,7.665576451349142,167.0,240.0,69.58333333333333,1.0,9.0,2.245508982035928,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3qCX6p2N2krlruvkQygiKO.txt/000002076,297.0,3968.0,7.484879032258065,134.0,217.0,61.75115207373272,1.0,10.0,2.216417910447761,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4rr8yb9I32xXG5tu5N9VPS.txt/000002077,513.0,6539.0,7.845236274659734,229.0,340.0,67.3529411764706,1.0,9.0,2.2401746724890828,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0oQtfT4SfDObp35bmptIV6.txt/000002078,485.0,5951.0,8.14989077465972,197.0,256.0,76.953125,1.0,9.0,2.4619289340101522,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0RxXGg91bUNX0bUDXjGBzO.txt/000002079,596.0,7617.0,7.824602862019168,264.0,363.0,72.72727272727273,1.0,10.0,2.257575757575758,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7nhfMKzfOnrVZh3vlPhYda.txt/000002080,150.0,2042.0,7.345739471106758,60.0,86.0,69.76744186046511,1.0,9.0,2.5,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5aFx6Y5UaEPFbwrPjkGX02.txt/000002081,351.0,5125.0,6.848780487804878,194.0,323.0,60.06191950464396,1.0,9.0,1.809278350515464,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/7nuisn4ZcHXy0uxbHuYliN.txt/000002082,441.0,6226.0,7.083199486026341,208.0,316.0,65.82278481012658,1.0,9.0,2.1201923076923075,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1EECvvbQbwWdYWC8NhrZUI.txt/000002083,325.0,4509.0,7.207806609004214,168.0,295.0,56.94915254237288,1.0,9.0,1.9345238095238095,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4iKT69IunOZZYB306r4AfR.txt/000002084,300.0,4249.0,7.060484819957637,128.0,204.0,62.745098039215684,1.0,9.0,2.34375,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6QyHEIqOtMe4chclBzoepF.txt/000002085,251.0,3978.0,6.309703368526898,124.0,223.0,55.60538116591928,1.0,8.0,2.024193548387097,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/3749RUwbIKe0ENU9Dw60Ie.txt/000002086,282.0,4668.0,6.041131105398458,157.0,285.0,55.08771929824562,1.0,7.0,1.7961783439490446,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/1PxDB23Rc8153GpAxQvShi.txt/000002087,404.0,5607.0,7.205279115391475,188.0,304.0,61.8421052631579,1.0,8.0,2.148936170212766,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3nAeGcyrn58K1oMfNiNpFV.txt/000002088,483.0,5913.0,8.168442415017758,184.0,237.0,77.63713080168776,1.0,11.0,2.625,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0zWWqdOgFkhMV8hsnNxqIF.txt/000002089,483.0,6831.0,7.070707070707071,227.0,363.0,62.53443526170799,1.0,10.0,2.1277533039647576,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/377D4IGFesf6ViNHcl7AXz.txt/000002090,476.0,7048.0,6.753688989784336,206.0,349.0,59.02578796561605,1.0,10.0,2.3106796116504853,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2GeznlIIbm5KggDHbo9kiR.txt/000002091,344.0,5236.0,6.569900687547746,154.0,278.0,55.39568345323741,1.0,8.0,2.2337662337662336,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/49V9rrUrgGsAbWK8DVaKvz.txt/000002092,611.0,7380.0,8.279132791327914,230.0,309.0,74.4336569579288,1.0,13.0,2.6565217391304348,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7LsCEImxdBkqNRYZqobd8H.txt/000002093,357.0,5254.0,6.7948229920060905,176.0,278.0,63.30935251798561,1.0,8.0,2.028409090909091,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6QsJid4BV9Do3hbqXCw31r.txt/000002094,411.0,5307.0,7.744488411531939,176.0,259.0,67.95366795366796,1.0,12.0,2.335227272727273,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5a8nXRKhrRoGOjwdH039Kx.txt/000002095,437.0,5435.0,8.040478380864766,183.0,287.0,63.76306620209059,1.0,12.0,2.387978142076503,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/70QB4fXtWXDH5DOymqcErp.txt/000002096,542.0,7280.0,7.445054945054945,232.0,350.0,66.28571428571429,1.0,14.0,2.336206896551724,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5BVoAkfx3qbFEyfaowzIHH.txt/000002097,345.0,4554.0,7.575757575757576,136.0,219.0,62.10045662100457,1.0,12.0,2.536764705882353,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2ytX69hVATixEefJ6G29Rx.txt/000002098,436.0,6404.0,6.808244846970643,224.0,361.0,62.04986149584487,1.0,7.0,1.9464285714285714,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/5CJh8XbReOeamUVUspE3Wk.txt/000002099,477.0,5674.0,8.406767712372224,198.0,276.0,71.73913043478261,1.0,13.0,2.409090909090909,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0nHhvRsSx4KbNDQGHGI1KV.txt/000002100,303.0,4274.0,7.089377632194665,150.0,249.0,60.24096385542169,1.0,8.0,2.02,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5xQfeb69fMywJVyK16rZYj.txt/000002101,452.0,6517.0,6.9357066134724565,207.0,297.0,69.6969696969697,1.0,9.0,2.183574879227053,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4UrVTOvGqer0u0PQ4oGHta.txt/000002102,272.0,3920.0,6.938775510204081,123.0,201.0,61.19402985074627,1.0,8.0,2.2113821138211383,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6YLqTDspaG4V4aXxk7qiH2.txt/000002103,508.0,6720.0,7.559523809523809,252.0,367.0,68.66485013623978,1.0,8.0,2.015873015873016,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3HE64jSfp0YaGskiXCJbQH.txt/000002104,270.0,3865.0,6.985769728331177,112.0,176.0,63.63636363636363,1.0,11.0,2.4107142857142856,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/37Z4TFbEa5oniR00TBCYCv.txt/000002105,372.0,5073.0,7.332939089296274,160.0,270.0,59.25925925925926,1.0,11.0,2.325,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1OVEGGlHB7jADUUUdLlxs7.txt/000002106,419.0,5657.0,7.406752695775146,175.0,254.0,68.89763779527559,1.0,13.0,2.394285714285714,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1I1lkvYRhfBy6lHAKQYxRb.txt/000002107,298.0,4285.0,6.954492415402567,135.0,196.0,68.87755102040816,1.0,7.0,2.2074074074074073,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2qDXnSkjwwL4Vh2Of0febm.txt/000002108,430.0,5880.0,7.312925170068027,184.0,251.0,73.30677290836654,1.0,9.0,2.3369565217391304,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0ASxtynVJY9kbI6h6ANovw.txt/000002109,461.0,6337.0,7.274735679343538,225.0,350.0,64.28571428571429,1.0,8.0,2.048888888888889,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4gtMjAhaC0gDH6mosp3j6a.txt/000002110,394.0,5994.0,6.57323990657324,208.0,366.0,56.830601092896174,1.0,8.0,1.8942307692307692,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/7EhDhgVgOtlfWudKBBRITm.txt/000002111,391.0,5461.0,7.15986083134957,182.0,283.0,64.31095406360424,1.0,9.0,2.1483516483516483,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5Kk9He7FiyNCbYZTFVSmse.txt/000002112,500.0,6058.0,8.253549026081215,205.0,303.0,67.65676567656766,1.0,10.0,2.4390243902439024,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2meePareSxu50QRw1644MW.txt/000002113,439.0,6170.0,7.115072933549433,203.0,294.0,69.04761904761905,1.0,7.0,2.1625615763546797,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1tRyBNz6D5zmPEXgVPMXYU.txt/000002114,243.0,3761.0,6.461047593725073,115.0,208.0,55.28846153846154,1.0,8.0,2.1130434782608694,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5sYbtpwCm8vinmhl8FajSi.txt/000002115,302.0,4984.0,6.059390048154093,157.0,268.0,58.582089552238806,1.0,9.0,1.9235668789808917,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/6VinoptwRF3iKj95XVIBrx.txt/000002116,502.0,6297.0,7.972050182626647,202.0,268.0,75.3731343283582,1.0,12.0,2.485148514851485,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4FnhEjmzLUsixDjLIIQvRx.txt/000002117,417.0,6427.0,6.48825268398942,218.0,369.0,59.078590785907856,1.0,12.0,1.9128440366972477,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/4FF1Rbejeq7viH0FGAPJUd.txt/000002118,383.0,5147.0,7.4412278997474255,178.0,257.0,69.26070038910505,1.0,9.0,2.151685393258427,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0vLr3oxaipqbdf6rNTwA9N.txt/000002119,548.0,6822.0,8.032834945763705,231.0,313.0,73.80191693290735,1.0,12.0,2.3722943722943723,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3sEk01RsW6HOBf5RzNOAgw.txt/000002120,591.0,7450.0,7.932885906040268,237.0,326.0,72.69938650306749,1.0,12.0,2.4936708860759493,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2w2o3msYFISAXjFDewznJm.txt/000002121,458.0,6158.0,7.437479701201688,202.0,287.0,70.38327526132404,1.0,11.0,2.267326732673267,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1DH3omK3cgtm2L0TsoZabc.txt/000002122,327.0,5119.0,6.387966399687439,170.0,264.0,64.39393939393939,1.0,6.0,1.923529411764706,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1X0ohqN37ToFKL4975xjN5.txt/000002123,378.0,5094.0,7.420494699646643,171.0,247.0,69.23076923076923,1.0,7.0,2.210526315789474,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5a9F4j2fsdd7FbzzrbIGkO.txt/000002124,301.0,4522.0,6.656346749226006,143.0,211.0,67.77251184834124,1.0,8.0,2.104895104895105,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6TX93O5IwxCt8ktZjcPwXg.txt/000002125,329.0,4074.0,8.075601374570446,120.0,174.0,68.96551724137932,1.0,10.0,2.7416666666666667,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2mI1XBqeo1WdX7rlirLh9t.txt/000002126,373.0,5449.0,6.8452927142594975,170.0,252.0,67.46031746031746,1.0,14.0,2.1941176470588237,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4FkWwx4NaXTMMRLXKRQvTA.txt/000002127,325.0,4843.0,6.710716498038406,155.0,240.0,64.58333333333333,1.0,7.0,2.096774193548387,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6tnKFpPZmE9zipNO6tPwVe.txt/000002128,291.0,4520.0,6.438053097345133,134.0,220.0,60.90909090909091,1.0,11.0,2.171641791044776,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5XK4astRhtUXHdz0FhvT5R.txt/000002129,391.0,5680.0,6.883802816901408,216.0,379.0,56.992084432717675,1.0,8.0,1.8101851851851851,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/2WN9UIWQ84STF5qoUISnD2.txt/000002130,453.0,5658.0,8.006362672322375,192.0,271.0,70.84870848708488,1.0,11.0,2.359375,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3OwTE6VPlEIW8s3GWrkLPH.txt/000002131,409.0,5419.0,7.547517992249492,159.0,244.0,65.1639344262295,1.0,12.0,2.5723270440251573,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/52UtotI85kVTS6bofNZwAd.txt/000002132,298.0,4839.0,6.158297168836537,148.0,253.0,58.49802371541502,1.0,8.0,2.0135135135135136,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0iNAWKpQD5Qg22xoCrXmTB.txt/000002133,303.0,4251.0,7.127734650670431,137.0,209.0,65.55023923444976,1.0,10.0,2.2116788321167884,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3eCPuEc03RrkuVSdW8v9SA.txt/000002134,394.0,5991.0,6.576531463862461,198.0,320.0,61.875,1.0,12.0,1.9898989898989898,1.0
show_72EZYVXVAzjJH9UGgeQ2hH/1Y5wH8ojNQVM0odlEsGMcg.txt/000002135,448.0,6320.0,7.0886075949367084,211.0,343.0,61.51603498542274,1.0,10.0,2.123222748815166,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/3gNnmWgtKU5A5BLkNCR2O6.txt/000002136,327.0,4724.0,6.922099915325995,140.0,202.0,69.3069306930693,1.0,10.0,2.335714285714286,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/0dETRpwhQKVpEQL8GXzoGn.txt/000002137,361.0,5276.0,6.842304776345716,148.0,222.0,66.66666666666667,1.0,15.0,2.439189189189189,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5o6TA124fvOOtUf6Nd8pN6.txt/000002138,372.0,5094.0,7.302709069493522,189.0,299.0,63.21070234113712,1.0,7.0,1.9682539682539681,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5iSzE6untfQXz5nNnectqM.txt/000002139,304.0,4243.0,7.1647419278812166,140.0,211.0,66.35071090047393,1.0,10.0,2.1714285714285713,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/50SXXa3jJfm3X9jrOpTofj.txt/000002140,303.0,4423.0,6.850553922676916,143.0,217.0,65.89861751152074,1.0,10.0,2.1188811188811187,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1c7eAxfYgUnlD1lzJNuDPb.txt/000002141,347.0,5319.0,6.523782665914646,164.0,248.0,66.12903225806451,1.0,8.0,2.1158536585365852,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4VgJxC59qJvTtXQxRl8HLW.txt/000002142,483.0,6659.0,7.2533413425439255,232.0,340.0,68.23529411764706,1.0,7.0,2.081896551724138,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/4mBC7Q2ruZwOaZxzSRlkIr.txt/000002143,497.0,7031.0,7.068695775849808,233.0,349.0,66.7621776504298,1.0,9.0,2.133047210300429,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5mlHZ3sXIOvPoJ5Q1J296l.txt/000002144,584.0,6777.0,8.617382322561605,216.0,294.0,73.46938775510205,1.0,11.0,2.7037037037037037,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/2rlgM3XNTtNkSllFYZjmDf.txt/000002145,423.0,6487.0,6.520733775242793,199.0,338.0,58.875739644970416,1.0,9.0,2.1256281407035176,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7y92hNxDSVM0Gl04QHcuLk.txt/000002146,485.0,6565.0,7.387661843107388,216.0,321.0,67.28971962616822,1.0,8.0,2.2453703703703702,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/6IkEqQNpRpKN6HtSqZcjLp.txt/000002147,454.0,6517.0,6.966395580788706,192.0,316.0,60.75949367088607,1.0,13.0,2.3645833333333335,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/34pwI8sMRTIB2A3N0saqU1.txt/000002148,297.0,4449.0,6.67565745111261,137.0,192.0,71.35416666666667,1.0,13.0,2.167883211678832,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/1FWcMav62c74FloGVy9NWV.txt/000002149,459.0,5960.0,7.701342281879195,201.0,289.0,69.55017301038062,1.0,9.0,2.283582089552239,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5qiSjBdwqrl2l1IEKUrn3k.txt/000002150,295.0,4398.0,6.707594361073215,148.0,222.0,66.66666666666667,1.0,9.0,1.9932432432432432,1.5
show_72EZYVXVAzjJH9UGgeQ2hH/5Cb6v35lj93ygZmn22cq3N.txt/000002151,412.0,5869.0,7.019935253024365,213.0,344.0,61.91860465116279,1.0,9.0,1.9342723004694835,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5HkC5hJglbUX64RiNHlEQD.txt/000002152,376.0,5655.0,6.648983200707339,187.0,332.0,56.325301204819276,1.0,10.0,2.0106951871657754,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/18mAZDP1WUBiO3MOMffbxg.txt/000002153,310.0,4294.0,7.219375873311598,137.0,208.0,65.86538461538461,1.0,20.0,2.2627737226277373,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/5LNzjku52zfne039LG57Iw.txt/000002154,276.0,4057.0,6.803056445649495,128.0,208.0,61.53846153846154,1.0,9.0,2.15625,2.0
show_72EZYVXVAzjJH9UGgeQ2hH/7fpMCIIMibcOd0FYahBapD.txt/000002155,409.0,6089.0,6.717030711118411,212.0,353.0,60.05665722379604,1.0,12.0,1.929245283018868,1.0
show_5RdShpOtxKO3ZWohR2M6Sv/6JijmyqSSkvE8XpcsdwvRe.txt/000002156,557.0,6907.0,8.064282611843058,214.0,305.0,70.1639344262295,1.0,15.0,2.602803738317757,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/3Hgsrej9f4zDhbJXv1I1of.txt/000002157,691.0,9126.0,7.571772956388341,235.0,342.0,68.71345029239767,1.0,15.0,2.9404255319148938,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/3BKmZuHBQHV4COwJL33Kz5.txt/000002158,583.0,6879.0,8.475069050734119,235.0,309.0,76.05177993527508,1.0,10.0,2.480851063829787,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/7neDTIXkLqnMADaQPtVjPN.txt/000002159,737.0,9199.0,8.01174040656593,268.0,351.0,76.35327635327636,1.0,13.0,2.75,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/32kMmUakOOkEeMdOzYiGn7.txt/000002160,527.0,7855.0,6.709102482495226,229.0,338.0,67.75147928994083,1.0,11.0,2.3013100436681224,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/42Et8tGQsq3qPeVehKXCjP.txt/000002161,612.0,7276.0,8.411214953271028,188.0,248.0,75.80645161290323,1.0,14.0,3.25531914893617,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/6Yc1a5ZfKEuJksrDLPrU2l.txt/000002162,430.0,5825.0,7.381974248927039,172.0,253.0,67.98418972332016,1.0,9.0,2.5,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/7IC52XHiH7oTyf5EuRnjsx.txt/000002163,458.0,6401.0,7.1551320106233405,192.0,256.0,75.0,1.0,8.0,2.3854166666666665,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/3PG2fsUHl3ybNWQrFDTM1Q.txt/000002164,678.0,8230.0,8.238153098420414,233.0,322.0,72.36024844720497,1.0,13.0,2.9098712446351933,2.0
show_5RdShpOtxKO3ZWohR2M6Sv/1N4WLbF0XoO6jlD1LOhuwv.txt/000002165,492.0,6708.0,7.334525939177102,163.0,234.0,69.65811965811966,1.0,16.0,3.01840490797546,2.0
