document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median,dm_pos_sent_begin,dm_pos_sent_middle,dm_pos_sent_end
ChrisBliss.txt/000001539,215.0,2508.0,8.5725677830941,1.0,1.0,100.0,215.0,215.0,215.0,215.0,40.0,136.0,39.0
HallaTomasdottir.txt/000001540,153.0,1555.0,9.839228295819936,1.0,1.0,100.0,153.0,153.0,153.0,153.0,22.0,107.0,24.0
BrendaBrathwaite.txt/000001541,209.0,2113.0,9.89115002366304,1.0,1.0,100.0,209.0,209.0,209.0,209.0,31.0,148.0,30.0
BillStrickland.txt/000001542,451.0,4492.0,10.040071237756012,1.0,1.0,100.0,451.0,451.0,451.0,451.0,67.0,302.0,82.0
WoodyNorris.txt/000001543,210.0,2470.0,8.502024291497976,1.0,1.0,100.0,210.0,210.0,210.0,210.0,36.0,143.0,31.0
PavanSukhdev.txt/000001544,308.0,3229.0,9.538556828739548,1.0,1.0,100.0,308.0,308.0,308.0,308.0,45.0,224.0,39.0
LucyMcRae.txt/000001545,66.0,613.0,10.766721044045678,1.0,1.0,100.0,66.0,66.0,66.0,66.0,9.0,44.0,13.0
MargaretBourdeaux.txt/000001546,177.0,2179.0,8.12299219825608,1.0,1.0,100.0,177.0,177.0,177.0,177.0,33.0,119.0,25.0
AliceDreger.txt/000001547,291.0,3799.0,7.659910502763886,1.0,1.0,100.0,291.0,291.0,291.0,291.0,49.0,192.0,50.0
AlejandroAravena.txt/000001548,171.0,2020.0,8.465346534653465,1.0,1.0,100.0,171.0,171.0,171.0,171.0,20.0,124.0,27.0
PranavMistry.txt/000001549,190.0,2277.0,8.344312692138779,1.0,1.0,100.0,190.0,190.0,190.0,190.0,33.0,134.0,23.0
TomThum.txt/000001550,50.0,621.0,8.051529790660226,1.0,1.0,100.0,50.0,50.0,50.0,50.0,11.0,33.0,6.0
NadiaAlSakkaf.txt/000001551,207.0,1903.0,10.877561744613768,1.0,1.0,100.0,207.0,207.0,207.0,207.0,25.0,146.0,36.0
DanAriely.txt/000001552,286.0,3311.0,8.637873754152825,1.0,1.0,100.0,286.0,286.0,286.0,286.0,53.0,184.0,49.0
DenaSimmons.txt/000001553,90.0,1106.0,8.1374321880651,1.0,1.0,100.0,90.0,90.0,90.0,90.0,19.0,58.0,13.0
MickMountz.txt/000001554,178.0,2204.0,8.07622504537205,1.0,1.0,100.0,178.0,178.0,178.0,178.0,30.0,118.0,30.0
RoseGeorge.txt/000001555,221.0,2450.0,9.020408163265307,1.0,1.0,100.0,221.0,221.0,221.0,221.0,42.0,149.0,30.0
BenAmbridge.txt/000001556,252.0,2924.0,8.618331053351573,1.0,1.0,100.0,252.0,252.0,252.0,252.0,49.0,162.0,41.0
TimothyPrestero.txt/000001557,132.0,2070.0,6.3768115942028984,1.0,1.0,100.0,132.0,132.0,132.0,132.0,16.0,92.0,24.0
WadahKhanfar.txt/000001558,193.0,2324.0,8.304647160068846,1.0,1.0,100.0,193.0,193.0,193.0,193.0,29.0,137.0,27.0
AchenyoIdachaba.txt/000001559,82.0,895.0,9.162011173184357,1.0,1.0,100.0,82.0,82.0,82.0,82.0,10.0,57.0,15.0
JasondeCairesTaylor.txt/000001560,137.0,1560.0,8.782051282051283,1.0,1.0,100.0,137.0,137.0,137.0,137.0,25.0,93.0,19.0
MichaelArcher.txt/000001561,248.0,3417.0,7.257828504536143,1.0,1.0,100.0,248.0,248.0,248.0,248.0,29.0,178.0,41.0
CalebChung.txt/000001562,327.0,2830.0,11.554770318021202,1.0,1.0,100.0,327.0,327.0,327.0,327.0,50.0,227.0,50.0
JiaJiang.txt/000001563,216.0,2342.0,9.222886421861658,1.0,1.0,100.0,216.0,216.0,216.0,216.0,33.0,154.0,29.0
DavidAutor.txt/000001564,206.0,2804.0,7.346647646219687,1.0,1.0,100.0,206.0,206.0,206.0,206.0,35.0,142.0,29.0
DeniseHerzing.txt/000001565,286.0,2713.0,10.541835606339845,1.0,1.0,100.0,286.0,286.0,286.0,286.0,42.0,199.0,45.0
NatalieJeremijenko.txt/000001566,263.0,3196.0,8.22903629536921,1.0,1.0,100.0,263.0,263.0,263.0,263.0,46.0,178.0,39.0
DavidPogue.txt/000001567,102.0,1035.0,9.855072463768115,1.0,1.0,100.0,102.0,102.0,102.0,102.0,13.0,68.0,21.0
ToddScott.txt/000001568,89.0,994.0,8.953722334004024,1.0,1.0,100.0,89.0,89.0,89.0,89.0,16.0,63.0,10.0
UeliGegenschatz.txt/000001569,99.0,1119.0,8.847184986595174,1.0,1.0,100.0,99.0,99.0,99.0,99.0,19.0,67.0,13.0
AnthonyGoldbloom.txt/000001570,46.0,781.0,5.8898847631242,1.0,1.0,100.0,46.0,46.0,46.0,46.0,5.0,32.0,9.0
AndreasRaptopoulos.txt/000001571,99.0,1539.0,6.432748538011696,1.0,1.0,100.0,99.0,99.0,99.0,99.0,12.0,69.0,18.0
DanieleQuercia.txt/000001572,65.0,955.0,6.806282722513089,1.0,1.0,100.0,65.0,65.0,65.0,65.0,10.0,47.0,8.0
RichardPyle.txt/000001573,222.0,3537.0,6.276505513146734,1.0,1.0,100.0,222.0,222.0,222.0,222.0,34.0,159.0,29.0
CherylHayashi.txt/000001574,176.0,2293.0,7.6755342346271265,1.0,1.0,100.0,176.0,176.0,176.0,176.0,20.0,124.0,32.0
WillWright.txt/000001575,310.0,3329.0,9.312105737458696,1.0,1.0,100.0,310.0,310.0,310.0,310.0,56.0,210.0,44.0
SirMartinRees.txt/000001576,89.0,964.0,9.232365145228215,1.0,1.0,100.0,89.0,89.0,89.0,89.0,10.0,64.0,15.0
MaxLittle.txt/000001577,103.0,1098.0,9.380692167577413,1.0,1.0,100.0,103.0,103.0,103.0,103.0,16.0,71.0,16.0
SuzanneBarakat.txt/000001578,192.0,2299.0,8.351457155284907,1.0,1.0,100.0,192.0,192.0,192.0,192.0,32.0,129.0,31.0
MaysoonZayid.txt/000001579,142.0,1809.0,7.849640685461581,1.0,1.0,100.0,142.0,142.0,142.0,142.0,19.0,99.0,24.0
AlessandroAcquisti.txt/000001580,175.0,2194.0,7.9762989972652685,1.0,1.0,100.0,175.0,175.0,175.0,175.0,22.0,121.0,32.0
EricTopol.txt/000001581,268.0,2998.0,8.939292861907939,1.0,1.0,100.0,268.0,268.0,268.0,268.0,39.0,185.0,44.0
AngelicaDass.txt/000001582,107.0,1197.0,8.939014202172096,1.0,1.0,100.0,107.0,107.0,107.0,107.0,19.0,75.0,13.0
AdamSadowsky.txt/000001583,106.0,1161.0,9.13006029285099,1.0,1.0,100.0,106.0,106.0,106.0,106.0,17.0,76.0,13.0
KateStone.txt/000001584,241.0,2043.0,11.79637787567303,1.0,1.0,100.0,241.0,241.0,241.0,241.0,48.0,160.0,33.0
MaeJemison.txt/000001585,230.0,2492.0,9.229534510433387,1.0,1.0,100.0,230.0,230.0,230.0,230.0,40.0,158.0,32.0
FeiFeiLi.txt/000001586,181.0,2180.0,8.302752293577981,1.0,1.0,100.0,181.0,181.0,181.0,181.0,28.0,115.0,38.0
DavidGrady.txt/000001587,61.0,855.0,7.1345029239766085,1.0,1.0,100.0,61.0,61.0,61.0,61.0,10.0,39.0,12.0
WolfgangKessling.txt/000001588,141.0,1709.0,8.250438853130486,1.0,1.0,100.0,141.0,141.0,141.0,141.0,19.0,98.0,24.0
PatienceMthunzi.txt/000001589,44.0,539.0,8.16326530612245,1.0,1.0,100.0,44.0,44.0,44.0,44.0,9.0,31.0,4.0
WillardWigan.txt/000001590,253.0,2591.0,9.764569664222307,1.0,1.0,100.0,253.0,253.0,253.0,253.0,43.0,177.0,33.0
PaulBennett.txt/000001591,189.0,2580.0,7.325581395348837,1.0,1.0,100.0,189.0,189.0,189.0,189.0,35.0,126.0,28.0
FredyPeccerelli.txt/000001592,134.0,1525.0,8.78688524590164,1.0,1.0,100.0,134.0,134.0,134.0,134.0,14.0,98.0,22.0
MeganWashington.txt/000001593,95.0,889.0,10.686164229471316,1.0,1.0,100.0,95.0,95.0,95.0,95.0,13.0,71.0,11.0
ChristopherBell.txt/000001594,276.0,2852.0,9.67741935483871,1.0,1.0,100.0,276.0,276.0,276.0,276.0,42.0,182.0,52.0
JillFarrant.txt/000001595,174.0,2296.0,7.578397212543554,1.0,1.0,100.0,174.0,174.0,174.0,174.0,20.0,127.0,27.0
RachelBotsman.txt/000001596,201.0,3019.0,6.65783371977476,1.0,1.0,100.0,201.0,201.0,201.0,201.0,33.0,143.0,25.0
MiriamZoilaPerez.txt/000001597,173.0,2155.0,8.02784222737819,1.0,1.0,100.0,173.0,173.0,173.0,173.0,27.0,125.0,21.0
NancyKanwisher.txt/000001598,256.0,3001.0,8.530489836721094,1.0,1.0,100.0,256.0,256.0,256.0,256.0,36.0,195.0,25.0
JarrethMerz.txt/000001599,113.0,1241.0,9.105560032232072,1.0,1.0,100.0,113.0,113.0,113.0,113.0,19.0,74.0,20.0
WayneMcGregor.txt/000001600,195.0,2248.0,8.674377224199288,1.0,1.0,100.0,195.0,195.0,195.0,195.0,30.0,131.0,34.0
JinhaLee.txt/000001601,74.0,697.0,10.616929698708752,1.0,1.0,100.0,74.0,74.0,74.0,74.0,10.0,54.0,10.0
AlexWissnerGross.txt/000001602,121.0,1626.0,7.4415744157441575,1.0,1.0,100.0,121.0,121.0,121.0,121.0,25.0,82.0,14.0
VusiMahlasela.txt/000001603,48.0,384.0,12.5,1.0,1.0,100.0,48.0,48.0,48.0,48.0,5.0,41.0,2.0
ElliotKrane.txt/000001604,126.0,1364.0,9.237536656891496,1.0,1.0,100.0,126.0,126.0,126.0,126.0,30.0,79.0,17.0
BenKacyra.txt/000001605,101.0,1400.0,7.214285714285714,1.0,1.0,100.0,101.0,101.0,101.0,101.0,14.0,75.0,12.0
CynthiaSchneider.txt/000001606,61.0,618.0,9.870550161812298,1.0,1.0,100.0,61.0,61.0,61.0,61.0,5.0,46.0,10.0
SethShostak.txt/000001607,298.0,3874.0,7.6923076923076925,1.0,1.0,100.0,298.0,298.0,298.0,298.0,51.0,197.0,50.0
SamHarris.txt/000001608,295.0,3704.0,7.964362850971923,1.0,1.0,100.0,295.0,295.0,295.0,295.0,52.0,192.0,51.0
CedricVillani.txt/000001609,176.0,2005.0,8.778054862842893,1.0,1.0,100.0,176.0,176.0,176.0,176.0,29.0,115.0,32.0
JohnDoerr.txt/000001610,206.0,2707.0,7.609900258588843,1.0,1.0,100.0,206.0,206.0,206.0,206.0,41.0,128.0,37.0
AmandaBennett.txt/000001611,190.0,2036.0,9.332023575638507,1.0,1.0,100.0,190.0,190.0,190.0,190.0,32.0,133.0,25.0
NoraYorkWHATIWANT.txt/000001612,9.0,73.0,12.32876712328767,1.0,1.0,100.0,9.0,9.0,9.0,9.0,0.0,8.0,1.0
LarrySmith.txt/000001613,166.0,2121.0,7.826496935407826,1.0,1.0,100.0,166.0,166.0,166.0,166.0,26.0,106.0,34.0
MayElKhalil.txt/000001614,101.0,1124.0,8.98576512455516,1.0,1.0,100.0,101.0,101.0,101.0,101.0,23.0,64.0,14.0
MichaelMetcalfe.txt/000001615,141.0,1697.0,8.308780200353565,1.0,1.0,100.0,141.0,141.0,141.0,141.0,25.0,95.0,21.0
LorettaNapoleoni.txt/000001616,154.0,1981.0,7.773851590106007,1.0,1.0,100.0,154.0,154.0,154.0,154.0,28.0,105.0,21.0
AliCarrChellman.txt/000001617,206.0,2388.0,8.626465661641541,1.0,1.0,100.0,206.0,206.0,206.0,206.0,47.0,122.0,37.0
MelvinRussell.txt/000001618,236.0,2253.0,10.474922325787839,1.0,1.0,100.0,236.0,236.0,236.0,236.0,47.0,156.0,33.0
PeterDiamandis.txt/000001619,51.0,657.0,7.762557077625571,1.0,1.0,100.0,51.0,51.0,51.0,51.0,6.0,34.0,11.0
BrianLittle.txt/000001620,154.0,1830.0,8.415300546448087,1.0,1.0,100.0,154.0,154.0,154.0,154.0,21.0,111.0,22.0
SanjayDastoor.txt/000001621,42.0,462.0,9.090909090909092,1.0,1.0,100.0,42.0,42.0,42.0,42.0,7.0,29.0,6.0
MelissaMarshall.txt/000001622,57.0,555.0,10.27027027027027,1.0,1.0,100.0,57.0,57.0,57.0,57.0,8.0,41.0,8.0
HodLipson.txt/000001623,18.0,223.0,8.071748878923767,1.0,1.0,100.0,18.0,18.0,18.0,18.0,2.0,13.0,3.0
SteveSilberman.txt/000001624,168.0,2004.0,8.383233532934131,1.0,1.0,100.0,168.0,168.0,168.0,168.0,26.0,121.0,21.0
DanielleFeinberg.txt/000001625,168.0,2006.0,8.374875373878364,1.0,1.0,100.0,168.0,168.0,168.0,168.0,25.0,108.0,35.0
NehaNarula.txt/000001626,212.0,2470.0,8.582995951417004,1.0,1.0,100.0,212.0,212.0,212.0,212.0,32.0,142.0,38.0
DilipRatha.txt/000001627,149.0,2127.0,7.005171603196991,1.0,1.0,100.0,149.0,149.0,149.0,149.0,29.0,97.0,23.0
JulianBaggini.txt/000001628,147.0,2056.0,7.1498054474708175,1.0,1.0,100.0,147.0,147.0,147.0,147.0,21.0,98.0,28.0
CameronSinclair.txt/000001629,45.0,426.0,10.56338028169014,1.0,1.0,100.0,45.0,45.0,45.0,45.0,6.0,36.0,3.0
NathanWolfe.txt/000001630,151.0,2298.0,6.570931244560487,1.0,1.0,100.0,151.0,151.0,151.0,151.0,26.0,97.0,28.0
RiccardoSabatini.txt/000001631,173.0,2178.0,7.943067033976125,1.0,1.0,100.0,173.0,173.0,173.0,173.0,24.0,119.0,30.0
AnilAnanthaswamy.txt/000001632,223.0,2575.0,8.660194174757281,1.0,1.0,100.0,223.0,223.0,223.0,223.0,37.0,150.0,36.0
WendyChung.txt/000001633,194.0,2249.0,8.626056024899956,1.0,1.0,100.0,194.0,194.0,194.0,194.0,35.0,138.0,21.0
VilayanurRamachandran.txt/000001634,128.0,1503.0,8.516300731869594,1.0,1.0,100.0,128.0,128.0,128.0,128.0,10.0,100.0,18.0
SheaHembrey.txt/000001635,330.0,2890.0,11.418685121107266,1.0,1.0,100.0,330.0,330.0,330.0,330.0,53.0,227.0,50.0
YvesMorieux.txt/000001636,60.0,973.0,6.166495375128469,1.0,1.0,100.0,60.0,60.0,60.0,60.0,12.0,38.0,10.0
DavidBinder.txt/000001637,101.0,1207.0,8.367854183927092,1.0,1.0,100.0,101.0,101.0,101.0,101.0,18.0,70.0,13.0
MosheSzyf.txt/000001638,202.0,2413.0,8.371322005801906,1.0,1.0,100.0,202.0,202.0,202.0,202.0,33.0,136.0,33.0
NicoleParis.txt/000001639,27.0,293.0,9.215017064846416,1.0,1.0,100.0,27.0,27.0,27.0,27.0,2.0,21.0,4.0
FeisalAbdulRauf.txt/000001640,199.0,1915.0,10.391644908616188,1.0,1.0,100.0,199.0,199.0,199.0,199.0,37.0,134.0,28.0
JosephKim.txt/000001641,170.0,1690.0,10.059171597633137,1.0,1.0,100.0,170.0,170.0,170.0,170.0,32.0,107.0,31.0
ThelmaGolden.txt/000001642,141.0,1844.0,7.646420824295011,1.0,1.0,100.0,141.0,141.0,141.0,141.0,28.0,87.0,26.0
EllenGustafson.txt/000001643,200.0,2060.0,9.70873786407767,1.0,1.0,100.0,200.0,200.0,200.0,200.0,37.0,132.0,31.0
BenjaminZander.txt/000001644,212.0,2586.0,8.19798917246713,1.0,1.0,100.0,212.0,212.0,212.0,212.0,33.0,147.0,32.0
YossiVardi.txt/000001645,49.0,642.0,7.632398753894081,1.0,1.0,100.0,49.0,49.0,49.0,49.0,7.0,33.0,9.0
ChristophAdami.txt/000001646,355.0,3346.0,10.609683203825464,1.0,1.0,100.0,355.0,355.0,355.0,355.0,68.0,233.0,54.0
EdithWidder.txt/000001647,162.0,1965.0,8.244274809160306,1.0,1.0,100.0,162.0,162.0,162.0,162.0,25.0,116.0,21.0
VincentCochetel.txt/000001648,172.0,2600.0,6.615384615384615,1.0,1.0,100.0,172.0,172.0,172.0,172.0,25.0,133.0,14.0
WillPotter.txt/000001649,189.0,2273.0,8.315002199736032,1.0,1.0,100.0,189.0,189.0,189.0,189.0,23.0,135.0,31.0
SteveHoward.txt/000001650,230.0,2472.0,9.3042071197411,1.0,1.0,100.0,230.0,230.0,230.0,230.0,32.0,163.0,35.0
RayZahab.txt/000001651,60.0,932.0,6.437768240343348,1.0,1.0,100.0,60.0,60.0,60.0,60.0,10.0,43.0,7.0
AnnMarieThomas.txt/000001652,68.0,690.0,9.855072463768115,1.0,1.0,100.0,68.0,68.0,68.0,68.0,11.0,49.0,8.0
JamesGreen.txt/000001653,128.0,1471.0,8.701563562202583,1.0,1.0,100.0,128.0,128.0,128.0,128.0,22.0,88.0,18.0
MatthieuRicard.txt/000001654,190.0,2195.0,8.656036446469248,1.0,1.0,100.0,190.0,190.0,190.0,190.0,34.0,137.0,19.0
CaseyGerald.txt/000001655,254.0,2644.0,9.606656580937972,1.0,1.0,100.0,254.0,254.0,254.0,254.0,46.0,173.0,35.0
LordNicholasStern.txt/000001656,169.0,2475.0,6.828282828282828,1.0,1.0,100.0,169.0,169.0,169.0,169.0,19.0,123.0,27.0
RobertFull.txt/000001657,253.0,3037.0,8.330589397431677,1.0,1.0,100.0,253.0,253.0,253.0,253.0,37.0,164.0,52.0
DavidChalmers.txt/000001658,185.0,2679.0,6.905561776782381,1.0,1.0,100.0,185.0,185.0,185.0,185.0,29.0,126.0,30.0
JimHemerling.txt/000001659,128.0,1700.0,7.529411764705882,1.0,1.0,100.0,128.0,128.0,128.0,128.0,24.0,84.0,20.0
EmilyPilloton.txt/000001660,326.0,3208.0,10.16209476309227,1.0,1.0,100.0,326.0,326.0,326.0,326.0,29.0,236.0,61.0
RichBenjamin.txt/000001661,102.0,1362.0,7.488986784140969,1.0,1.0,100.0,102.0,102.0,102.0,102.0,13.0,70.0,19.0
StevenLevitt.txt/000001662,405.0,3792.0,10.680379746835444,1.0,1.0,100.0,405.0,405.0,405.0,405.0,82.0,263.0,60.0
JosephRavenell.txt/000001663,159.0,1777.0,8.947664603263927,1.0,1.0,100.0,159.0,159.0,159.0,159.0,19.0,120.0,20.0
SendhilMullainathan.txt/000001664,214.0,3470.0,6.1671469740634,1.0,1.0,100.0,214.0,214.0,214.0,214.0,43.0,139.0,32.0
KatieHinde.txt/000001665,125.0,1340.0,9.328358208955224,1.0,1.0,100.0,125.0,125.0,125.0,125.0,21.0,85.0,19.0
DanielWolpert.txt/000001666,384.0,4252.0,9.0310442144873,1.0,1.0,100.0,384.0,384.0,384.0,384.0,61.0,265.0,58.0
CatarinaMota.txt/000001667,131.0,1383.0,9.472161966738973,1.0,1.0,100.0,131.0,131.0,131.0,131.0,24.0,89.0,18.0
JannaLevin.txt/000001668,239.0,3047.0,7.843780767968494,1.0,1.0,100.0,239.0,239.0,239.0,239.0,40.0,161.0,38.0
eLSeed.txt/000001669,78.0,911.0,8.562019758507136,1.0,1.0,100.0,78.0,78.0,78.0,78.0,15.0,50.0,13.0
LouiseFresco.txt/000001670,210.0,2567.0,8.180755746007012,1.0,1.0,100.0,210.0,210.0,210.0,210.0,28.0,145.0,37.0
WanisKabbaj.txt/000001671,142.0,1660.0,8.55421686746988,1.0,1.0,100.0,142.0,142.0,142.0,142.0,23.0,98.0,21.0
DavidMacaulay.txt/000001672,352.0,4157.0,8.467644936252105,1.0,1.0,100.0,352.0,352.0,352.0,352.0,46.0,256.0,50.0
PhilippaNeave.txt/000001673,147.0,1658.0,8.866103739445114,1.0,1.0,100.0,147.0,147.0,147.0,147.0,18.0,113.0,16.0
PeterMolyneux.txt/000001674,111.0,1488.0,7.459677419354839,1.0,1.0,100.0,111.0,111.0,111.0,111.0,20.0,67.0,24.0
PaulPholeros.txt/000001675,184.0,2804.0,6.562054208273895,1.0,1.0,100.0,184.0,184.0,184.0,184.0,25.0,125.0,34.0
RicElias.txt/000001676,58.0,751.0,7.723035952063915,1.0,1.0,100.0,58.0,58.0,58.0,58.0,7.0,42.0,9.0
KelliJeanDrinkwater.txt/000001677,145.0,1698.0,8.539458186101296,1.0,1.0,100.0,145.0,145.0,145.0,145.0,26.0,96.0,23.0
CarolFishmanCohen.txt/000001678,184.0,1905.0,9.658792650918635,1.0,1.0,100.0,184.0,184.0,184.0,184.0,20.0,131.0,33.0
MarisaFickJordan.txt/000001679,31.0,362.0,8.56353591160221,1.0,1.0,100.0,31.0,31.0,31.0,31.0,3.0,23.0,5.0
ShimonSteinberg.txt/000001680,185.0,2083.0,8.881421027364379,1.0,1.0,100.0,185.0,185.0,185.0,185.0,43.0,116.0,26.0
JenniferBrea.txt/000001681,223.0,2569.0,8.680420397041651,1.0,1.0,100.0,223.0,223.0,223.0,223.0,31.0,148.0,44.0
TaviGevinson.txt/000001682,101.0,1024.0,9.86328125,1.0,1.0,100.0,101.0,101.0,101.0,101.0,15.0,74.0,12.0
JenniferDoudna.txt/000001683,197.0,2344.0,8.404436860068259,1.0,1.0,100.0,197.0,197.0,197.0,197.0,27.0,132.0,38.0
MeeraVijayann.txt/000001684,179.0,2126.0,8.419567262464723,1.0,1.0,100.0,179.0,179.0,179.0,179.0,23.0,131.0,25.0
JohnHunter.txt/000001685,310.0,3421.0,9.06167787196726,1.0,1.0,100.0,310.0,310.0,310.0,310.0,61.0,210.0,39.0
CarlSafina.txt/000001686,187.0,2705.0,6.913123844731977,1.0,1.0,100.0,187.0,187.0,187.0,187.0,25.0,141.0,21.0
RebeccaBrachman.txt/000001687,305.0,2976.0,10.248655913978494,1.0,1.0,100.0,305.0,305.0,305.0,305.0,42.0,214.0,49.0
SimonBerrow.txt/000001688,284.0,3308.0,8.585247883917775,1.0,1.0,100.0,284.0,284.0,284.0,284.0,34.0,192.0,58.0
PeggyOrenstein.txt/000001689,198.0,2401.0,8.246563931695126,1.0,1.0,100.0,198.0,198.0,198.0,198.0,31.0,142.0,25.0
JarrettKrosoczka.txt/000001690,86.0,905.0,9.502762430939226,1.0,1.0,100.0,86.0,86.0,86.0,86.0,20.0,57.0,9.0
DavidSedlak.txt/000001691,170.0,2466.0,6.89375506893755,1.0,1.0,100.0,170.0,170.0,170.0,170.0,31.0,116.0,23.0
ShondaRhimes.txt/000001692,263.0,3288.0,7.9987834549878345,1.0,1.0,100.0,263.0,263.0,263.0,263.0,34.0,188.0,41.0
IanBremmer.txt/000001693,169.0,2506.0,6.743814844373504,1.0,1.0,100.0,169.0,169.0,169.0,169.0,29.0,119.0,21.0
MarcKushner.txt/000001694,229.0,2694.0,8.5003711952487,1.0,1.0,100.0,229.0,229.0,229.0,229.0,31.0,157.0,41.0
JohnLaGrou.txt/000001695,33.0,440.0,7.5,1.0,1.0,100.0,33.0,33.0,33.0,33.0,9.0,21.0,3.0
AnneCurzan.txt/000001696,197.0,2484.0,7.930756843800322,1.0,1.0,100.0,197.0,197.0,197.0,197.0,29.0,138.0,30.0
JacquelineNovogratz.txt/000001697,289.0,2936.0,9.8433242506812,1.0,1.0,100.0,289.0,289.0,289.0,289.0,40.0,205.0,44.0
ThandieNewton.txt/000001698,179.0,1843.0,9.712425393380357,1.0,1.0,100.0,179.0,179.0,179.0,179.0,28.0,122.0,29.0
DimitarSasselov.txt/000001699,244.0,2916.0,8.367626886145406,1.0,1.0,100.0,244.0,244.0,244.0,244.0,33.0,176.0,35.0
LisaDyson.txt/000001700,162.0,1741.0,9.304997128087306,1.0,1.0,100.0,162.0,162.0,162.0,162.0,28.0,113.0,21.0
MarkBezos.txt/000001701,39.0,615.0,6.341463414634147,1.0,1.0,100.0,39.0,39.0,39.0,39.0,6.0,29.0,4.0
AzizAbuSarah.txt/000001702,72.0,731.0,9.849521203830369,1.0,1.0,100.0,72.0,72.0,72.0,72.0,11.0,55.0,6.0
MichaelSandel.txt/000001703,165.0,1917.0,8.60719874804382,1.0,1.0,100.0,165.0,165.0,165.0,165.0,23.0,119.0,23.0
SeemaBansal.txt/000001704,197.0,2454.0,8.027709861450692,1.0,1.0,100.0,197.0,197.0,197.0,197.0,23.0,142.0,32.0
TimHarford.txt/000001705,174.0,2355.0,7.388535031847134,1.0,1.0,100.0,174.0,174.0,174.0,174.0,25.0,124.0,25.0
IsaacLidsky.txt/000001706,108.0,1590.0,6.7924528301886795,1.0,1.0,100.0,108.0,108.0,108.0,108.0,14.0,73.0,21.0
SriSwamiDayanandaSaraswati.txt/000001707,86.0,1254.0,6.8580542264752795,1.0,1.0,100.0,86.0,86.0,86.0,86.0,10.0,60.0,16.0
LaurieGarrett.txt/000001708,254.0,3627.0,7.003032809484423,1.0,1.0,100.0,254.0,254.0,254.0,254.0,42.0,170.0,42.0
AstroTeller.txt/000001709,165.0,2287.0,7.214691735898557,1.0,1.0,100.0,165.0,165.0,165.0,165.0,22.0,119.0,24.0
MitchResnick.txt/000001710,287.0,2775.0,10.342342342342342,1.0,1.0,100.0,287.0,287.0,287.0,287.0,48.0,198.0,41.0
SeyiOyesola.txt/000001711,193.0,2281.0,8.461201227531784,1.0,1.0,100.0,193.0,193.0,193.0,193.0,27.0,139.0,27.0
AdamFoss.txt/000001712,218.0,2655.0,8.210922787193974,1.0,1.0,100.0,218.0,218.0,218.0,218.0,32.0,156.0,30.0
YvesRossy.txt/000001713,137.0,1366.0,10.029282576866764,1.0,1.0,100.0,137.0,137.0,137.0,137.0,16.0,98.0,23.0
ZachKaplan.txt/000001714,226.0,2725.0,8.293577981651376,1.0,1.0,100.0,226.0,226.0,226.0,226.0,35.0,153.0,38.0
AditiGupta.txt/000001715,130.0,1561.0,8.327994875080076,1.0,1.0,100.0,130.0,130.0,130.0,130.0,20.0,95.0,15.0
AdamOckelford.txt/000001716,157.0,1563.0,10.044785668586053,1.0,1.0,100.0,157.0,157.0,157.0,157.0,31.0,102.0,24.0
NoelMerz.txt/000001717,222.0,2501.0,8.876449420231907,1.0,1.0,100.0,222.0,222.0,222.0,222.0,40.0,135.0,47.0
KelliSwazey.txt/000001718,170.0,1855.0,9.164420485175203,1.0,1.0,100.0,170.0,170.0,170.0,170.0,28.0,119.0,23.0
LeeSmolin.txt/000001719,182.0,1837.0,9.907457811649428,1.0,1.0,100.0,182.0,182.0,182.0,182.0,28.0,132.0,22.0
911Mothers.txt/000001720,111.0,924.0,12.012987012987013,1.0,1.0,100.0,111.0,111.0,111.0,111.0,20.0,76.0,15.0
CosminMihaiu.txt/000001721,109.0,1026.0,10.623781676413255,1.0,1.0,100.0,109.0,109.0,109.0,109.0,21.0,71.0,17.0
ElizabethGilbert.txt/000001722,128.0,1233.0,10.38118410381184,1.0,1.0,100.0,128.0,128.0,128.0,128.0,17.0,89.0,22.0
PaulBloom.txt/000001723,238.0,3031.0,7.852193995381063,1.0,1.0,100.0,238.0,238.0,238.0,238.0,44.0,161.0,33.0
BandiMbubi.txt/000001724,65.0,901.0,7.214206437291898,1.0,1.0,100.0,65.0,65.0,65.0,65.0,8.0,48.0,9.0
MathiasJud.txt/000001725,134.0,1703.0,7.868467410452143,1.0,1.0,100.0,134.0,134.0,134.0,134.0,21.0,93.0,20.0
JillTarter.txt/000001726,218.0,2562.0,8.508977361436378,1.0,1.0,100.0,218.0,218.0,218.0,218.0,39.0,146.0,33.0
RussellFoster.txt/000001727,316.0,3667.0,8.617398418325607,1.0,1.0,100.0,316.0,316.0,316.0,316.0,47.0,231.0,38.0
ThomasPeschak.txt/000001728,119.0,1405.0,8.469750889679716,1.0,1.0,100.0,119.0,119.0,119.0,119.0,17.0,80.0,22.0
JaneMcGonigal.txt/000001729,275.0,3319.0,8.28562820126544,1.0,1.0,100.0,275.0,275.0,275.0,275.0,38.0,194.0,43.0
GabbyGiffords.txt/000001730,213.0,2414.0,8.823529411764707,1.0,1.0,100.0,213.0,213.0,213.0,213.0,38.0,142.0,33.0
